,Gender,Age,Height,Built,State,District,Area,Railway
359,FEMALE,13,122.0,3,DELHI,PRASAD NAGAR,CENTRAL,False
360,FEMALE,46,153.0,3,DELHI,JAGAT PURI,EAST,False
361,FEMALE,17,122.0,2,DELHI,JANAK PURI,WEST,False
362,MALE,11,92.0,2,DELHI,BEGUM PUR,NORTH WEST,False
363,FEMALE,15,122.0,2,DELHI,VIJAY VIHAR,CENTRAL,False
364,FEMALE,23,153.0,2,DELHI,VIJAY VIHAR,CENTRAL,False
365,FEMALE,45,153.0,3,DELHI,HARI NAGAR,WEST,True
366,FEMALE,21,153.0,3,DELHI,FATEHPUR BERI,SOUTH,False
367,FEMALE,22,122.0,3,DELHI,NEW USMANPUR,NORTH EAST,False
369,FEMALE,16,153.0,3,DELHI,SHAHBAD DAIRY,CENTRAL,False
370,MALE,21,122.0,3,DELHI,KAPASHERA,SOUTH WEST,False
371,FEMALE,23,153.0,3,DELHI,KAROL BAGH,CENTRAL,False
372,FEMALE,19,122.0,3,DELHI,PUL PRAHLAD PUR,SOUTH EAST,False
373,MALE,18,122.0,3,DELHI,NEW USMANPUR,NORTH EAST,False
374,FEMALE,22,153.0,3,DELHI,SULTANPURI,CENTRAL,False
375,FEMALE,40,122.0,5,DELHI,MADHU VIHAR,EAST,False
376,FEMALE,24,153.0,2,DELHI,KANJHAWALA,NORTH WEST,False
377,FEMALE,14,122.0,5,DELHI,JANAK PURI,WEST,False
378,FEMALE,27,122.0,2,DELHI,HARI NAGAR,WEST,True
379,MALE,54,153.0,7,DELHI,SULTANPURI,CENTRAL,False
380,MALE,26,153.0,5,DELHI,MIANWALI NAGAR,WEST,False
381,MALE,55,153.0,3,DELHI,SARITA VIHAR,SOUTH,False
382,MALE,27,153.0,5,DELHI,MANGOL PURI,CENTRAL,True
383,FEMALE,45,153.0,3,DELHI,NEW ASHOK NAGAR,EAST,False
384,FEMALE,26,153.0,3,DELHI,SHAHBAD DAIRY,CENTRAL,False
385,FEMALE,16,122.0,2,DELHI,MAYUR VIHAR PH- I,EAST,False
386,MALE,28,153.0,2,DELHI,SAMAIPUR BADLI,CENTRAL,False
387,FEMALE,60,153.0,2,DELHI,HAUZ KHAS,SOUTH,False
388,FEMALE,22,153.0,3,DELHI,NORTH ROHINI,NORTH WEST,False
389,FEMALE,16,153.0,3,DELHI,KARAWAL NAGAR,NORTH EAST,False
390,FEMALE,23,163.0,2,DELHI,MAHENDRA PARK,NORTH WEST,False
391,MALE,1,61.0,2,DELHI,MAHENDRA PARK,NORTH WEST,False
392,FEMALE,19,153.0,3,DELHI,PALAM VILLAGE,SOUTH WEST,False
393,FEMALE,16,122.0,3,DELHI,SANGAM VIHAR,SOUTH EAST,False
394,FEMALE,18,122.0,2,DELHI,SARAI ROHILLA,NORTH,False
395,FEMALE,24,153.0,5,DELHI,HAUZ KHAS,SOUTH,False
396,FEMALE,26,153.0,3,DELHI,TILAK MARG,CENTRAL,False
397,MALE,5,92.0,3,DELHI,TILAK MARG,CENTRAL,False
398,MALE,3,92.0,3,DELHI,TILAK MARG,CENTRAL,False
399,FEMALE,25,153.0,6,DELHI,SHAHDARA,NORTH EAST,False
400,FEMALE,35,153.0,5,DELHI,SAGAR PUR,SOUTH WEST,False
401,FEMALE,4,92.0,3,DELHI,SAGAR PUR,SOUTH WEST,False
402,FEMALE,30,153.0,3,DELHI,AMAN VIHAR,CENTRAL,False
403,FEMALE,30,153.0,3,DELHI,HARSH VIHAR,NORTH EAST,False
404,FEMALE,17,153.0,2,DELHI,SAGAR PUR,SOUTH WEST,False
405,FEMALE,20,122.0,2,DELHI,ALIPUR,NORTH WEST,False
406,FEMALE,30,153.0,3,DELHI,ALIPUR,NORTH WEST,False
407,MALE,5,86.23255813953489,2,DELHI,KAPASHERA,SOUTH WEST,False
408,FEMALE,25,122.0,3,DELHI,JAHANGIR PURI,NORTH WEST,False
409,FEMALE,23,153.0,3,DELHI,KALYANPURI,EAST,False
410,FEMALE,22,153.0,2,DELHI,BADARPUR,SOUTH EAST,False
411,FEMALE,22,153.0,3,DELHI,NEB SARAI,SOUTH,False
412,FEMALE,23,153.0,3,DELHI,JYOTI NAGAR,NORTH EAST,False
413,MALE,19,183.0,3,DELHI,MANDIR MARG,CENTRAL,False
414,MALE,22,153.0,2,DELHI,BHAJAN PURA,NORTH EAST,False
415,MALE,35,153.0,5,DELHI,BARA HINDU RAO,NORTH,False
416,FEMALE,19,153.0,3,DELHI,SANGAM VIHAR,SOUTH EAST,False
417,FEMALE,17,153.0,3,DELHI,AMBEDKAR NAGAR,SOUTH EAST,False
418,FEMALE,17,122.0,2,DELHI,SONIA VIHAR,NORTH EAST,False
419,FEMALE,21,153.0,2,DELHI,VIVEK VIHAR,EAST,False
420,FEMALE,28,153.0,2,DELHI,NARELA,NORTH,True
421,MALE,2,61.0,3,DELHI,NARELA,NORTH,True
422,MALE,13,153.0,2,DELHI,ALIPUR,NORTH WEST,False
423,MALE,22,153.0,3,DELHI,NORTH ROHINI,NORTH WEST,False
424,FEMALE,24,153.0,2,DELHI,KAPASHERA,SOUTH WEST,False
425,FEMALE,18,153.0,3,DELHI,RANI BAGH,NORTH WEST,False
426,FEMALE,18,153.0,2,DELHI,SONIA VIHAR,NORTH EAST,False
427,FEMALE,22,153.0,2,DELHI,ADARSH NAGAR,NORTH WEST,False
428,MALE,16,122.0,2,DELHI,KHAJURI KHAS,NORTH EAST,False
429,FEMALE,18,153.0,3,DELHI,KHYALA,WEST,False
430,FEMALE,14,153.0,3,DELHI,GEETA COLONY,EAST,False
431,FEMALE,29,153.0,3,DELHI,BHAJAN PURA,NORTH EAST,False
432,FEMALE,20,153.0,2,DELHI,BHALSWA DAIRY,NORTH WEST,False
433,FEMALE,16,122.0,3,DELHI,ANAND VIHAR RLY STN,EAST,True
434,FEMALE,2,61.0,2,DELHI,KAPASHERA,SOUTH WEST,False
435,FEMALE,16,153.0,2,DELHI,VASANT KUNJ SOUTH,SOUTH,False
436,FEMALE,19,153.0,2,DELHI,MEHRAULI,SOUTH WEST,False
437,FEMALE,17,153.0,4,DELHI,HARSH VIHAR,NORTH EAST,False
438,FEMALE,16,153.0,2,DELHI,SHAHBAD DAIRY,CENTRAL,False
439,FEMALE,23,153.0,3,DELHI,NEW USMANPUR,NORTH EAST,False
440,FEMALE,28,153.0,3,DELHI,KAPASHERA,SOUTH WEST,False
441,FEMALE,14,153.0,2,DELHI,BAWANA,NORTH WEST,False
442,FEMALE,13,153.0,3,DELHI,MAHENDRA PARK,NORTH WEST,False
443,FEMALE,18,153.0,3,DELHI,NAGAF GARH,SOUTH WEST,False
444,FEMALE,30,153.0,2,DELHI,BURARI,NORTH,False
445,FEMALE,21,153.0,2,DELHI,BURARI,NORTH,False
446,MALE,62,153.0,2,DELHI,KANJHAWALA,NORTH WEST,False
447,MALE,20,153.0,3,DELHI,TIMARPUR,NORTH,False
448,MALE,26,153.0,3,DELHI,RANHOLA,WEST,False
449,FEMALE,65,153.0,2,DELHI,VIJAY VIHAR,CENTRAL,False
450,FEMALE,13,122.0,3,DELHI,TIMARPUR,NORTH,False
451,FEMALE,32,153.0,5,DELHI,PRASAD NAGAR,CENTRAL,False
452,FEMALE,21,153.0,2,DELHI,NEW FRIENDS COLONY,SOUTH EAST,False
453,FEMALE,13,122.0,2,DELHI,NARELA,NORTH,True
454,FEMALE,17,122.0,3,DELHI,UTTAM NAGAR,WEST,False
455,FEMALE,18,122.0,2,DELHI,NORTH ROHINI,NORTH WEST,False
456,FEMALE,17,153.0,2,DELHI,NAND NAGRI,NORTH EAST,False
457,FEMALE,14,122.0,2,DELHI,MANDAWLI FAZAL PUR,EAST,False
458,FEMALE,19,153.0,3,DELHI,NEW ASHOK NAGAR,EAST,False
459,FEMALE,7,92.0,5,DELHI,WELCOME,NORTH EAST,False
460,FEMALE,28,153.0,2,DELHI,KHAJURI KHAS,NORTH EAST,False
461,FEMALE,23,153.0,5,DELHI,WELCOME,NORTH EAST,False
462,FEMALE,26,153.0,2,DELHI,MADHU VIHAR,EAST,False
463,FEMALE,15,153.0,2,DELHI,JAIT PUR,SOUTH EAST,False
464,FEMALE,30,153.0,4,DELHI,BHALSWA DAIRY,NORTH WEST,False
465,FEMALE,17,153.0,3,DELHI,KALKAJI,SOUTH EAST,False
466,FEMALE,17,153.0,2,DELHI,NAND NAGRI,NORTH EAST,False
467,FEMALE,23,153.0,2,DELHI,KALYANPURI,EAST,False
468,FEMALE,20,122.0,2,DELHI,KAPASHERA,SOUTH WEST,False
469,FEMALE,18,122.0,3,DELHI,NARELA,NORTH,True
470,FEMALE,17,153.0,2,DELHI,SEELAMPUR,NORTH EAST,False
471,MALE,14,122.0,3,DELHI,NARELA,NORTH,True
472,FEMALE,20,153.0,3,DELHI,R. K. PURAM,SOUTH,False
473,FEMALE,59,153.0,2,DELHI,BHAJAN PURA,NORTH EAST,False
474,FEMALE,38,153.0,5,DELHI,NEW DELHI RLY. STN.,CENTRAL,True
475,FEMALE,30,153.0,3,DELHI,MANDAWLI FAZAL PUR,EAST,False
476,MALE,30,153.0,5,UTTAR PRADESH,KOTWALI,NORTH,False
477,FEMALE,18,153.0,3,DELHI,TILAK NAGAR,WEST,False
478,FEMALE,26,153.0,7,DELHI,SWAROOP NAGAR,NORTH WEST,False
479,FEMALE,19,153.0,3,DELHI,GHAZIPUR,EAST,False
480,FEMALE,20,153.0,2,DELHI,SADAR BAZAR,NORTH,True
481,MALE,27,153.0,3,DELHI,VIJAY VIHAR,CENTRAL,False
482,MALE,25,153.0,5,DELHI,HAUZ KHAS,SOUTH,False
483,MALE,42,153.0,3,DELHI,PRASAD NAGAR,CENTRAL,False
484,FEMALE,35,153.0,3,DELHI,KHAJURI KHAS,NORTH EAST,False
485,FEMALE,26,153.0,3,DELHI,KHYALA,WEST,False
486,MALE,19,153.0,2,DELHI,ANAND VIHAR,EAST,True
487,FEMALE,29,153.0,2,DELHI,KAPASHERA,SOUTH WEST,False
488,FEMALE,18,153.0,2,DELHI,KARAWAL NAGAR,NORTH EAST,False
489,FEMALE,13,122.0,2,DELHI,MANDAWLI FAZAL PUR,EAST,False
490,FEMALE,19,153.0,3,DELHI,FARSH BAZAR,EAST,False
491,FEMALE,20,153.0,2,DELHI,NEW USMANPUR,NORTH EAST,False
492,FEMALE,15,153.0,2,DELHI,NARELA,NORTH,True
493,FEMALE,26,153.0,3,DELHI,NEW ASHOK NAGAR,EAST,False
494,FEMALE,28,153.0,3,DELHI,INDER PURI,SOUTH WEST,False
495,FEMALE,19,153.0,3,DELHI,SULTANPURI,CENTRAL,False
496,FEMALE,23,153.0,3,DELHI,MALVIYA NAGAR,SOUTH,False
497,FEMALE,15,153.0,2,DELHI,NAND NAGRI,NORTH EAST,False
498,MALE,30,153.0,6,DELHI,SEEMAPURI,NORTH EAST,False
499,FEMALE,22,153.0,2,DELHI,UTTAM NAGAR,WEST,False
500,MALE,19,122.0,2,DELHI,AMAN VIHAR,CENTRAL,False
501,FEMALE,15,153.0,3,DELHI,OKHLA INDUSTRIAL AREA,SOUTH EAST,False
502,FEMALE,29,153.0,2,DELHI,SAGAR PUR,SOUTH WEST,False
503,FEMALE,17,153.0,5,DELHI,MALVIYA NAGAR,SOUTH,False
504,FEMALE,18,122.0,2,DELHI,NANGLOI,WEST,True
505,FEMALE,27,153.0,3,DELHI,AMAN VIHAR,CENTRAL,False
506,FEMALE,18,153.0,2,DELHI,RANHOLA,WEST,False
507,FEMALE,13,122.0,2,DELHI,SAMAIPUR BADLI,CENTRAL,False
508,FEMALE,22,153.0,3,DELHI,BINDA PUR,SOUTH WEST,False
509,FEMALE,28,153.0,5,DELHI,MEHRAULI,SOUTH WEST,False
511,FEMALE,35,153.0,2,DELHI,AMAN VIHAR,CENTRAL,False
512,FEMALE,80,153.0,2,DELHI,AMAN VIHAR,CENTRAL,False
513,FEMALE,21,153.0,3,DELHI,I.P.ESTATE,CENTRAL,False
514,MALE,35,183.0,3,DELHI,PRASAD NAGAR,CENTRAL,False
515,MALE,30,183.0,2,DELHI,MANGOL PURI,CENTRAL,True
516,MALE,23,153.0,5,DELHI,CHHAWALA,SOUTH WEST,False
517,FEMALE,16,153.0,3,DELHI,BEGUM PUR,NORTH WEST,False
518,FEMALE,20,153.0,3,DELHI,PALAM VILLAGE,SOUTH WEST,False
519,FEMALE,21,153.0,3,DELHI,PALAM VILLAGE,SOUTH WEST,False
520,FEMALE,22,153.0,2,DELHI,INDER PURI,SOUTH WEST,False
521,FEMALE,13,122.0,2,DELHI,ALIPUR,NORTH WEST,False
522,MALE,16,153.0,2,DELHI,D.B.G. ROAD,CENTRAL,False
523,FEMALE,26,153.0,3,DELHI,SAMAIPUR BADLI,CENTRAL,False
524,FEMALE,35,153.0,2,DELHI,UTTAM NAGAR,WEST,False
525,FEMALE,24,122.0,3,DELHI,SUNLIGHT COLONY,SOUTH EAST,False
526,FEMALE,19,153.0,2,DELHI,NEB SARAI,SOUTH,False
527,FEMALE,24,153.0,3,DELHI,CHHAWALA,SOUTH WEST,False
528,MALE,1,61.0,3,DELHI,CHHAWALA,SOUTH WEST,False
529,FEMALE,14,153.0,2,DELHI,AMBEDKAR NAGAR,SOUTH EAST,False
530,FEMALE,19,153.0,3,DELHI,UTTAM NAGAR,WEST,False
531,FEMALE,14,122.0,2,DELHI,NAGAF GARH,SOUTH WEST,False
532,FEMALE,30,122.0,2,DELHI,PUL PRAHLAD PUR,SOUTH EAST,False
533,FEMALE,24,153.0,2,DELHI,MUNDKA,WEST,False
534,FEMALE,21,153.0,3,DELHI,MANGOL PURI,CENTRAL,True
535,FEMALE,13,122.0,2,DELHI,KALYANPURI,EAST,False
536,FEMALE,15,122.0,2,DELHI,OLD DELHI (DELHI MAIN) RLY. STN.,CENTRAL,True
537,FEMALE,21,153.0,2,DELHI,KHYALA,WEST,False
538,MALE,15,153.0,4,DELHI,PUL PRAHLAD PUR,SOUTH EAST,False
539,FEMALE,16,153.0,2,DELHI,MEHRAULI,SOUTH WEST,False
540,MALE,28,153.0,3,DELHI,BINDA PUR,SOUTH WEST,False
541,MALE,8,92.0,2,DELHI,SARAI ROHILLA,NORTH,False
542,MALE,11,122.0,3,DELHI,NANGLOI,WEST,True
544,FEMALE,30,153.0,5,DELHI,RANHOLA,WEST,False
545,MALE,57,153.0,3,DELHI,UTTAM NAGAR,WEST,False
546,FEMALE,17,153.0,2,DELHI,UTTAM NAGAR,WEST,False
547,MALE,13,122.0,2,DELHI,BADARPUR,SOUTH EAST,False
548,MALE,11,153.0,3,DELHI,BAWANA,NORTH WEST,False
549,MALE,50,153.0,3,DELHI,JYOTI NAGAR,NORTH EAST,False
550,MALE,17,122.0,2,DELHI,KARAWAL NAGAR,NORTH EAST,False
551,FEMALE,26,153.0,3,DELHI,NEW USMANPUR,NORTH EAST,False
552,MALE,42,153.0,5,DELHI,K.M. PUR,SOUTH,False
553,FEMALE,24,122.0,3,DELHI,MADHU VIHAR,EAST,False
554,MALE,25,153.0,2,DELHI,RANJIT NAGAR,CENTRAL,False
555,FEMALE,16,153.0,2,DELHI,MEHRAULI,SOUTH WEST,False
556,MALE,21,153.0,3,DELHI,KAPASHERA,SOUTH WEST,False
557,MALE,28,183.0,2,DELHI,SHAHBAD DAIRY,CENTRAL,False
558,MALE,35,153.0,3,DELHI,KIRTI NAGAR,WEST,False
559,FEMALE,17,122.0,2,DELHI,SADAR BAZAR,NORTH,True
560,MALE,78,153.0,3,DELHI,BAWANA,NORTH WEST,False
561,FEMALE,16,153.0,2,DELHI,OLD DELHI (DELHI MAIN) RLY. STN.,CENTRAL,True
562,MALE,24,153.0,5,DELHI,MUNDKA,WEST,False
563,FEMALE,17,153.0,2,DELHI,OKHLA INDUSTRIAL AREA,SOUTH EAST,False
564,MALE,24,153.0,2,DELHI,MUNDKA,WEST,False
565,FEMALE,17,122.0,2,DELHI,OKHLA INDUSTRIAL AREA,SOUTH EAST,False
566,FEMALE,22,122.0,2,DELHI,PUL PRAHLAD PUR,SOUTH EAST,False
567,FEMALE,20,153.0,5,DELHI,DELHI CANTT,SOUTH WEST,True
568,FEMALE,27,153.0,3,DELHI,BHALSWA DAIRY,NORTH WEST,False
569,MALE,42,153.0,3,DELHI,BHARAT NAGAR,NORTH WEST,False
570,MALE,16,153.0,3,DELHI,DWARKA SOUTH,SOUTH WEST,False
571,MALE,35,153.0,3,DELHI,OLD DELHI (DELHI MAIN) RLY. STN.,CENTRAL,True
572,MALE,13,153.0,2,DELHI,NARELA,NORTH,True
573,MALE,16,153.0,2,DELHI,BARAKHAMBA ROAD,CENTRAL,False
574,MALE,29,153.0,3,DELHI,BAWANA,NORTH WEST,False
575,MALE,25,153.0,3,DELHI,JAIT PUR,SOUTH EAST,False
576,MALE,28,153.0,3,DELHI,RAJOURI GARDEN,WEST,False
577,MALE,22,153.0,3,DELHI,SOUTH CAMPUS,SOUTH,False
578,MALE,35,153.0,2,DELHI,NARELA,NORTH,True
579,MALE,27,153.0,2,DELHI,MANDIR MARG,CENTRAL,False
580,MALE,19,153.0,3,DELHI,BAWANA,NORTH WEST,False
581,MALE,13,153.0,3,DELHI,BARAKHAMBA ROAD,CENTRAL,False
582,MALE,19,153.0,2,DELHI,MEHRAULI,SOUTH WEST,False
583,MALE,35,153.0,2,DELHI,ANAND PARBAT,CENTRAL,False
584,MALE,12,153.0,3,DELHI,BARAKHAMBA ROAD,CENTRAL,False
585,MALE,20,153.0,3,DELHI,KESHAV PURAM,NORTH WEST,False
586,MALE,40,153.0,2,DELHI,KHYALA,WEST,False
587,MALE,11,153.0,2,DELHI,RANHOLA,WEST,False
588,MALE,13,122.0,2,DELHI,KALYANPURI,EAST,False
589,MALE,8,86.23255813953489,2,DELHI,GEETA COLONY,EAST,False
590,MALE,25,153.0,2,DELHI,NEW ASHOK NAGAR,EAST,False
591,MALE,18,153.0,5,DELHI,KASHMERI GATE,NORTH,False
592,MALE,19,153.0,2,DELHI,KHYALA,WEST,False
593,MALE,23,153.0,5,DELHI,RANHOLA,WEST,False
594,MALE,10,122.0,2,GUJURAT,GANDHINAGAR,WEST,False
595,MALE,22,153.0,3,DELHI,NARELA,NORTH,True
596,FEMALE,23,153.0,2,DELHI,OKHLA INDUSTRIAL AREA,SOUTH EAST,False
597,FEMALE,24,153.0,2,DELHI,KRISHNA NAGAR,EAST,False
598,FEMALE,22,153.0,3,DELHI,K.N. KATJU MARG,CENTRAL,False
599,FEMALE,24,153.0,3,DELHI,KHYALA,WEST,False
600,FEMALE,28,153.0,2,DELHI,RANHOLA,WEST,False
601,FEMALE,19,153.0,5,DELHI,KALYANPURI,EAST,False
602,MALE,17,153.0,5,DELHI,KALYANPURI,EAST,False
603,FEMALE,16,153.0,3,DELHI,GHAZIPUR,EAST,False
604,MALE,26,153.0,5,DELHI,KIRTI NAGAR,WEST,False
605,MALE,28,122.0,2,DELHI,NARELA,NORTH,True
606,MALE,24,153.0,3,DELHI,KALYANPURI,EAST,False
607,MALE,20,153.0,5,DELHI,KAROL BAGH,CENTRAL,False
608,MALE,56,183.0,2,DELHI,MEHRAULI,SOUTH WEST,False
609,MALE,40,153.0,3,DELHI,NABI KARIM,CENTRAL,False
610,MALE,3,92.0,2,DELHI,MEHRAULI,SOUTH WEST,False
611,MALE,38,153.0,3,DELHI,RAJOURI GARDEN,WEST,False
612,FEMALE,36,153.0,3,DELHI,RAJOURI GARDEN,WEST,False
613,FEMALE,20,153.0,3,DELHI,JYOTI NAGAR,NORTH EAST,False
614,MALE,24,153.0,2,DELHI,KANJHAWALA,NORTH WEST,False
615,MALE,78,153.0,2,DELHI,BEGUM PUR,NORTH WEST,False
616,MALE,16,153.0,3,DELHI,BABA HARIDAS NAGAR,SOUTH WEST,False
617,FEMALE,15,153.0,2,DELHI,NABI KARIM,CENTRAL,False
618,MALE,17,153.0,2,DELHI,SULTANPURI,CENTRAL,False
620,FEMALE,19,153.0,4,DELHI,MOTI NAGAR,WEST,False
621,FEMALE,17,153.0,5,DELHI,HAZRAT NIZAMUDDIN RLY STN,SOUTH,True
622,FEMALE,12,153.0,2,DELHI,SWAROOP NAGAR,NORTH WEST,False
623,FEMALE,16,153.0,2,DELHI,SAMAIPUR BADLI,CENTRAL,False
624,FEMALE,19,153.0,3,DELHI,AMAN VIHAR,CENTRAL,False
625,MALE,15,122.0,3,DELHI,G.T.B. ENCLAVE,NORTH EAST,False
626,MALE,8,92.0,2,GUJURAT,GANDHINAGAR,WEST,False
627,MALE,15,153.0,5,DELHI,VIJAY VIHAR,CENTRAL,False
628,FEMALE,5,86.23255813953489,5,DELHI,SEELAMPUR,NORTH EAST,False
629,FEMALE,10,92.0,2,DELHI,HAUZ KHAS,SOUTH,False
630,MALE,25,153.0,3,DELHI,SECTOR 23 DWARKA,SOUTH WEST,False
631,FEMALE,30,153.0,3,DELHI,HAUZ KHAS,SOUTH,False
632,MALE,34,153.0,5,DELHI,SECTOR 23 DWARKA,SOUTH WEST,False
633,MALE,15,122.0,3,DELHI,SARITA VIHAR,SOUTH EAST,False
634,FEMALE,22,153.0,3,DELHI,VIJAY VIHAR,CENTRAL,False
635,MALE,43,153.0,2,DELHI,MUKHERJEE NAGAR,NORTH WEST,False
636,MALE,58,153.0,2,DELHI,BURARI,NORTH,False
637,FEMALE,16,122.0,2,DELHI,SHAHBAD DAIRY,CENTRAL,False
638,FEMALE,12,122.0,2,DELHI,SHAHBAD DAIRY,CENTRAL,False
639,FEMALE,14,153.0,2,DELHI,SEELAMPUR,NORTH EAST,False
640,MALE,80,153.0,2,DELHI,DWARKA NORTH,SOUTH WEST,False
641,MALE,35,153.0,5,DELHI,SAMAIPUR BADLI,CENTRAL,False
642,MALE,45,153.0,3,DELHI,WELCOME,NORTH EAST,False
643,MALE,70,153.0,5,DELHI,NARELA,NORTH,True
644,MALE,13,122.0,3,DELHI,UTTAM NAGAR,WEST,False
645,MALE,38,153.0,2,DELHI,NAND NAGRI,NORTH EAST,False
646,MALE,21,153.0,3,DELHI,SAMAIPUR BADLI,CENTRAL,False
647,MALE,45,153.0,2,DELHI,ANAND VIHAR RLY STN,EAST,True
648,MALE,28,153.0,3,DELHI,KAPASHERA,SOUTH WEST,False
649,MALE,52,153.0,2,DELHI,BHALSWA DAIRY,NORTH WEST,False
650,MALE,34,153.0,2,DELHI,HARSH VIHAR,NORTH EAST,False
651,MALE,27,153.0,2,DELHI,NARAINA,SOUTH WEST,True
652,MALE,22,153.0,2,DELHI,SEEMAPURI,NORTH EAST,False
653,MALE,39,153.0,3,DELHI,SHAHDARA,NORTH EAST,False
654,MALE,37,153.0,3,DELHI,JAFRABAD,NORTH EAST,False
655,MALE,29,153.0,5,DELHI,KHYALA,WEST,False
656,MALE,20,153.0,3,DELHI,BHAJAN PURA,NORTH EAST,False
657,MALE,32,153.0,2,DELHI,MAHENDRA PARK,NORTH WEST,False
658,MALE,26,153.0,3,DELHI,MANGOL PURI,CENTRAL,True
659,MALE,40,153.0,3,DELHI,HARSH VIHAR,NORTH EAST,False
660,MALE,32,183.0,3,DELHI,SUBZI MANDI,NORTH,True
662,MALE,17,153.0,3,DELHI,PALAM VILLAGE,SOUTH WEST,False
663,MALE,13,92.0,2,DELHI,KHAJURI KHAS,NORTH EAST,False
664,MALE,35,153.0,2,DELHI,RANHOLA,WEST,False
665,MALE,35,153.0,3,DELHI,NABI KARIM,CENTRAL,False
666,MALE,28,153.0,3,DELHI,BEGUM PUR,NORTH WEST,False
667,MALE,48,153.0,3,DELHI,JAFRABAD,NORTH EAST,False
668,MALE,14,122.0,2,DELHI,SAMAIPUR BADLI,CENTRAL,False
669,MALE,30,153.0,3,DELHI,BARA HINDU RAO,NORTH,False
671,MALE,48,153.0,3,DELHI,K.M. PUR,SOUTH,False
672,MALE,12,122.0,2,DELHI,SHAKARPUR,EAST,False
673,MALE,30,153.0,3,DELHI,NEW USMANPUR,NORTH EAST,False
674,MALE,85,183.0,3,DELHI,BHARAT NAGAR,NORTH WEST,False
675,MALE,12,122.0,2,DELHI,JYOTI NAGAR,NORTH EAST,False
676,MALE,30,153.0,3,DELHI,LAHORI GATE,NORTH,False
677,MALE,39,153.0,2,DELHI,MEHRAULI,SOUTH WEST,False
678,MALE,65,153.0,2,DELHI,GHAZIPUR,EAST,False
679,MALE,14,122.0,2,DELHI,FARSH BAZAR,EAST,False
680,MALE,58,183.0,2,DELHI,HARI NAGAR,WEST,True
681,MALE,75,153.0,3,DELHI,MAYUR VIHAR PH- I,EAST,False
682,MALE,22,153.0,3,DELHI,SEELAMPUR,NORTH EAST,False
683,MALE,32,153.0,3,DELHI,KALYANPURI,EAST,False
684,MALE,26,153.0,5,DELHI,PUL PRAHLAD PUR,SOUTH EAST,False
685,MALE,40,153.0,5,DELHI,MEHRAULI,SOUTH WEST,False
686,MALE,12,92.0,2,DELHI,NABI KARIM,CENTRAL,False
687,MALE,24,153.0,3,DELHI,HAZARAT NIZAMUDDIN,SOUTH EAST,False
688,MALE,8,92.0,3,DELHI,SAFDARJUNG ENCLAVE,CENTRAL,False
689,MALE,22,153.0,3,DELHI,NORTH ROHINI,NORTH WEST,False
690,MALE,19,153.0,3,DELHI,RANJIT NAGAR,CENTRAL,False
691,MALE,21,153.0,3,DELHI,NEB SARAI,SOUTH,False
692,MALE,29,153.0,2,DELHI,SARAI ROHILLA,NORTH,False
693,MALE,28,153.0,3,DELHI,BURARI,NORTH,False
694,MALE,21,153.0,2,DELHI,KARAWAL NAGAR,NORTH EAST,False
695,MALE,16,153.0,2,DELHI,KHAJURI KHAS,NORTH EAST,False
696,MALE,19,153.0,2,DELHI,MUNDKA,WEST,False
697,MALE,19,153.0,3,DELHI,NAND NAGRI,NORTH EAST,False
698,MALE,56,153.0,5,DELHI,KALKAJI,SOUTH EAST,False
700,MALE,25,183.0,2,DELHI,MEHRAULI,SOUTH WEST,False
701,MALE,20,122.0,2,DELHI,NAND NAGRI,NORTH EAST,False
702,MALE,5,86.23255813953489,2,DELHI,AMAR COLONY,SOUTH EAST,False
703,MALE,16,153.0,2,DELHI,SAMAIPUR BADLI,CENTRAL,False
704,MALE,44,153.0,2,DELHI,NEW FRIENDS COLONY,SOUTH EAST,False
705,MALE,11,92.0,2,DELHI,JAGAT PURI,EAST,False
706,MALE,32,153.0,2,DELHI,KALYANPURI,EAST,False
707,MALE,17,153.0,3,DELHI,LAHORI GATE,NORTH,False
708,MALE,11,122.0,2,DELHI,WELCOME,NORTH EAST,False
709,MALE,19,153.0,3,DELHI,SANGAM VIHAR,SOUTH EAST,False
710,MALE,39,153.0,2,DELHI,HARSH VIHAR,NORTH EAST,False
711,MALE,17,153.0,2,DELHI,DELHI CANTT,SOUTH WEST,True
712,MALE,19,153.0,3,DELHI,MEHRAULI,SOUTH WEST,False
713,MALE,20,153.0,3,DELHI,RANHOLA,WEST,False
714,MALE,64,153.0,3,DELHI,PASCHIM VIHAR,WEST,False
715,MALE,41,153.0,5,DELHI,MADHU VIHAR,EAST,False
716,MALE,12,92.0,3,DELHI,NARELA,NORTH,True
717,MALE,35,153.0,5,DELHI,UTTAM NAGAR,WEST,False
718,MALE,23,153.0,3,DELHI,KHYALA,WEST,False
719,MALE,60,153.0,2,DELHI,NAND NAGRI,NORTH EAST,False
720,MALE,20,153.0,3,DELHI,KHYALA,WEST,False
721,MALE,40,153.0,5,DELHI,MEHRAULI,SOUTH WEST,False
722,MALE,23,153.0,3,GUJURAT,GANDHINAGAR,WEST,False
723,MALE,29,153.0,2,DELHI,MALVIYA NAGAR,SOUTH,False
724,MALE,45,153.0,5,DELHI,NARELA,NORTH,True
725,MALE,36,153.0,3,DELHI,SHAKARPUR,EAST,False
726,MALE,1,61.0,2,DELHI,NEW USMANPUR,NORTH EAST,False
